uid,query,docid
1007,吐血,8068350570009870304
1007,吐血,12809122050335435213
1007,吐血,5287489400844372760
1007,吐血,6676297310231974502
1007,哇,8422895420051630640
1007,哇,10266148029100367752
1007,哇,5849171117183682979
1007,哇,1324827506779112124
1007,哇,221810927289948751
1007,哇,12404157442449967907
1007,哇,6051608179559314119
1007,哇,14750527332238657976
1007,哇,8419590102559132763
1007,哇,2867654896109065887
1007,哇哦,13713003843646264209
1007,哇哦,12271142194456343493
1007,哇哦,10266148029100367752
1007,哇哦,5986676921346096512
1007,哇哦,221810927289948751
1007,哇哦,5112153005313232558
1007,哇哦,12404157442449967907
1007,哇哦,7893838543746010333
1007,哇哦,8419590102559132763
1007,哇哦,6610257386521733180
1007,哇塞,12638391002957670009
1007,哇塞,16754730516472666890
1007,哇塞,221810927289948751
1007,哇塞,1324827506779112124
1007,哇塞,2411243834465595549
1007,哇塞,10266148029100367752
1007,哇塞,9213213513854739947
1007,哇塞,2890218685193758765
1007,哇塞,6610257386521733180
1007,哇塞,2867654896109065887
1007,完美,5784197244832105370
1007,完美,8652385182992172151
1007,完美,2186812620265643651
1007,完美,17484211262859709380
1007,完美,7759868806655044514
1007,完美,5569530755556129335
1007,完美,9605448221222293377
1007,完美,10247217237695510432
1007,完美,10640759017293159519
1007,完美,17660047619836192460
1007,喂,9112251147484922275
1007,喂,1794847002474385287
1007,喂,13015480683357648490
1007,喂,3339669991030434765
1007,喂,14858600255196599808
1007,喂,2893449420104072714
1007,喂,8367490310464010678
1007,喂,10460304835008287074
1007,喂,3080904220333171957
1007,喂,13128157229382630462
1007,吻,188026989690703348
1007,吻,1588161902609439061
1007,吻,4543383640325707198
1007,吻,12084228432294258081
1007,吻,13316035654307381579
1007,吻,2796190961394878816
1007,吻,6382341915359263733
1007,吻,16484776628215168288
1007,吻,15040785279392999475
1007,吻,16593765508926376106
1007,我来啦,17135457752994348048
1007,我来啦,17304359100505282800
1007,我来啦,4593997088873407285
1007,我来啦,10620373454844122115
1007,我来啦,11282892473836810609
1007,我来啦,18240712117362741625
1007,我来啦,13911966254356244607
1007,我来啦,10487922327890681652
1007,我来啦,15612935237733011309
1007,我来啦,6774484936772872883
1007,我来了,2032813853118731872
1007,我来了,17304359100505282800
1007,我来了,17135457752994348048
1007,我来了,13075612106147498284
1007,我来了,10620373454844122115
1007,我来了,4593997088873407285
1007,我来了,15363998910379415228
1007,我来了,10487922327890681652
1007,我来了,13911966254356244607
1007,我来了,6774484936772872883
1007,握手,16919138705095210206
1007,握手,12186625896652768418
1007,握手,3698975057293085857
1007,握手,5966769533175207116
1007,握手,679756933498833092
1007,握手,11830837043142969016
1007,握手,2093154773866687286
1007,握手,13844063036760589277
1007,握手,10777390308521911523
1007,握手,562173856800779432
1007,捂脸,14769915403796075696
1007,捂脸,10118615628048898900
1007,捂脸,10142827965952121796
1007,捂脸,10825205302342922964
1007,捂脸,17545037134244169583
1007,捂脸,2652650077771209644
1007,捂脸,4434877432533826256
1007,捂脸,5687093463648429864
1007,捂脸,7898635286980743750
1007,捂脸,10036634825186402228
1007,吓,16906254642795259066
1007,吓,5580356588299937400
1007,吓,12325481475359662282
1007,吓,6357918783811444557
1007,吓,6031208146611599021
1007,吓,10458299088203280551
1007,吓,3385057956779131239
1007,吓,6872336831066308907
1007,吓,12759057524002029427
1007,吓,7197298458833709212
1007,吓人,16906254642795259066
1007,吓人,12952634602777231977
1007,吓人,1863447948729738383
1007,吓人,13074421248688908336
1007,吓人,12849666729305371162
1007,吓人,6031208146611599021
1007,吓人,10458299088203280551
1007,吓人,14960648007380785098
1007,吓人,9377483729001905689
1007,吓人,3920843520128481781
1007,嫌弃,16223434704341929298
1007,嫌弃,7660104541516786500
1007,嫌弃,7537141196913934133
1007,嫌弃,6446112066157965781
1007,嫌弃,16745506677484222855
1007,嫌弃,7189890653363920533
1007,嫌弃,17771919482261138220
1007,嫌弃,1049285449784648707
1007,嫌弃,9291873064134975791
1007,嫌弃,9544781134613561084
1007,笑死了,7050572887949048940
1007,笑死了,9337562198389236540
1007,笑死了,15276315143049295678
1007,笑死了,15207719333901631424
1007,笑死了,9888344526812118866
1007,笑死了,17574461594909723320
1007,笑死了,11982339358787084903
1007,笑死了,9183370985034064111
1007,笑死了,14442608641685566567
1007,笑死了,15328769578147365170
1007,谢谢,5484923892719816426
1007,谢谢,8661949756090694209
1007,谢谢,10185080390978102496
1007,谢谢,12094013059066545842
1007,谢谢,6217909640074265712
1007,谢谢,17343741997661075899
1007,谢谢,18427948092529463945
1007,谢谢,10185080390978102496
1007,谢谢,644861361610362860
1007,谢谢,4799659304582374472
1007,谢谢老板,17637073614409293026
1007,谢谢老板,5499628341602040549
1007,谢谢老板,14502607278193360942
1007,谢谢老板,3142980314931125241
1007,谢谢老板,18146171883611797817
1007,谢谢老板,17554112794671338205
1007,谢谢老板,9461237867499799281
1007,谢谢老板,3087399959168476894
1007,谢谢老板,1345036092233165519
1007,谢谢老板,5170542457804543272
1007,辛苦啦,12793264631869049734
1007,辛苦啦,14653882343721573242
1007,辛苦啦,7887561225627257518
1007,辛苦啦,6580969397441423930
1007,辛苦啦,13426723708593293482
1007,辛苦啦,7416097698274975610
1007,辛苦啦,9141712182338027172
1007,辛苦啦,4549027991681228060
1007,辛苦啦,4775453205307652076
1007,辛苦啦,13664338457156984201
1007,醒醒,17548744365390406157
1007,醒醒,11495032798632067320
1007,醒醒,5872282974851039134
1007,醒醒,1426281864686821243
1007,醒醒,9101357638158865457
1007,醒醒,5951459818112676271
1007,醒醒,10798785257461680780
1007,醒醒,11112681988365419138
1007,醒醒,1735462967839101370
1007,醒醒,5987148015786975704
1007,要抱抱,12323648894996177544
1007,要抱抱,7524416652989790378
1007,要抱抱,3931145601867181180
1007,要抱抱,5447750398705879114
1007,要抱抱,13944258019928068325
1007,要抱抱,8031838718271637938
1007,要抱抱,5117141366717432234
1007,要抱抱,5701819383997147357
1007,要抱抱,3329164058390553513
1007,要抱抱,11605068321150636216
1007,咦,12419904717004374459
1007,咦,17326587501861556128
1007,咦,7537141196913934133
1007,咦,10989486395453127367
1007,咦,9544781134613561084
1007,咦,5716237289919367388
1007,咦,11798667855483808307
1007,咦,6446112066157965781
1007,咦,7660104541516786500
1007,咦,748262872584048858
1007,拥抱,3242211177070188208
1007,拥抱,12333892356779831285
1007,拥抱,7417007039286724527
1007,拥抱,11663863047596565317
1007,拥抱,5089486287716722422
1007,拥抱,5724581548652047698
1007,拥抱,5516721202602715962
1007,拥抱,626552812329895703
1007,拥抱,3947681345290382204
1007,拥抱,10550805079459155613
1007,优秀,2232960060713148294
1007,优秀,7364851149683782103
1007,优秀,11771272292957815295
1007,优秀,6438754590055467867
1007,优秀,17660047619836192460
1007,优秀,7660721415084933595
1007,优秀,5569530755556129335
1007,优秀,7632037064968230974
1007,优秀,7415541483405771547
1007,优秀,8557213241168734766
1007,早呀,14357219900659776483
1007,早呀,13396174331578113524
1007,早呀,5247373395999536092
1007,早呀,6249766581384429792
1007,早呀,11614098393987977994
1007,早呀,13743895947432573468
1007,早呀,15730688053890502989
1007,早呀,9290081415502919867
1007,早呀,3235988028648379350
1007,早呀,14151091775396654031
1007,啧啧啧,1556008976763634104
1007,啧啧啧,15973996578894406876
1007,啧啧啧,10593712746624209292
1007,啧啧啧,12237266418860678213
1007,啧啧啧,15806152977413334687
1007,啧啧啧,9023195097721030961
1007,啧啧啧,7325570520077726797
1007,啧啧啧,5320774332578863409
1007,啧啧啧,6081641732330819886
1007,啧啧啧,15931936340737178144
1007,走开,12604328708520989348
1007,走开,17469995717717078500
1007,走开,15964859478980451934
1007,走开,5954215547755386819
1007,走开,11680350880245021635
1007,走开,12558867229334751314
1007,走开,51882335397787847
1007,走开,408809437308586604
1007,走开,7341127634826826117
1007,走开,7489674352384604926
1007,揍,6159508590353487035
1007,揍,13299221506068262846
1007,揍,4703073501674782615
1007,揍,10958485734832681176
1007,揍,13548673041924659966
1007,揍,13435703961404500029
1007,揍,5022575382119859669
1007,揍,16193685181574080897
1007,揍,8621676042191833036
1007,揍,1739482029314317567
1006,good,4896749897060926099
1006,good,7520765365289030083
1006,good,13132506832003258867
1006,good,14657669083344407317
1006,good,10144770120907686498
1006,good,6638876573567314826
1006,good,11805968814560835150
1006,good,17672853377412141817
1006,good,5657176348860654592
1006,good,733029474468735386
1006,nice,403615625910477501
1006,nice,7946874761904409077
1006,nice,11786617508797123576
1006,nice,18337262766779019153
1006,nice,16352730266768883901
1006,nice,12806371272519352234
1006,nice,9486450077369135312
1006,nice,6116348663879230081
1006,nice,777318171750430021
1006,nice,9633935246245141405
1006,okk,2599853559428572861
1006,okk,10552479082316761571
1006,okk,997009930828246021
1006,okk,730071812137020547
1006,okk,5584994429714440652
1006,okk,2626446158804551187
1006,okk,10082380974966553309
1006,okk,9645947401557100413
1006,okk,4070679688290356436
1006,okk,12923503626045643779
1006,sorry,11811748899093704700
1006,sorry,16276598877534682322
1006,sorry,7274914861018841350
1006,sorry,16795561430454078597
1006,sorry,4905969675424082485
1006,sorry,4278703330605397809
1006,sorry,5247943419655203994
1006,sorry,18346413087740762151
1006,sorry,1098084119624984460
1006,sorry,12440810428352403671
1006,wink,714873550485830168
1006,wink,12907153457715520923
1006,wink,3299236710422829815
1006,wink,6266447742508743444
1006,wink,16628626230763095304
1006,wink,12246944960847055556
1006,wink,18197558546564463890
1006,wink,14787344441478492338
1006,wink,16216332326388449063
1006,wink,17115885051545492307
1006,啊,17664421427886614233
1006,啊,1759688912286396911
1006,啊,11390046268158373857
1006,啊,759704241758549331
1006,啊,7718822008881085878
1006,啊,15680017070379194097
1006,啊,5646116928799017791
1006,啊,7132214188521876565
1006,啊,12770488826527469118
1006,啊,5683245101733919684
1006,啊啊啊啊,7426007993738738988
1006,啊啊啊啊,17664421427886614233
1006,啊啊啊啊,15680017070379194097
1006,啊啊啊啊,7132214188521876565
1006,啊啊啊啊,759704241758549331
1006,啊啊啊啊,4721959116275280455
1006,啊啊啊啊,12770488826527469118
1006,啊啊啊啊,7718822008881085878
1006,啊啊啊啊,13918311388568812994
1006,啊啊啊啊,5646116928799017791
1006,八卦,16791682575110270723
1006,八卦,8177896247922508294
1006,八卦,5125539166093478058
1006,八卦,17938037682857907337
1006,八卦,8347643438180101155
1006,八卦,4665189857307747117
1006,八卦,16872404150590207232
1006,八卦,5095797802775066930
1006,八卦,1764311200076300616
1006,八卦,4483510860251273574
1006,白眼,3970602982102394693
1006,白眼,7699035380528442654
1006,白眼,1830533601378125999
1006,白眼,16745506677484222855
1006,白眼,739748024829689952
1006,白眼,18228848702752673514
1006,白眼,241191528875958316
1006,白眼,16495427163091902532
1006,白眼,11227187127812708851
1006,白眼,6359248024396484957
1006,摆烂,5097048368127944841
1006,摆烂,14399241723521034909
1006,摆烂,4994121591479612184
1006,摆烂,13520721554351584415
1006,摆烂,212622127314518184
1006,摆烂,13557697413635755252
1006,摆烂,3867326840121043174
1006,摆烂,7753269609524363778
1006,摆烂,9061214500129000400
1006,摆烂,7893384440254483693
1006,拜托,8818816042420542710
1006,拜托,13810845696586130161
1006,拜托,2691967120938743108
1006,拜托,2530039594380553357
1006,拜托,6589831578478554058
1006,拜托,17912020250445981691
1006,拜托,12912799978299630959
1006,拜托,730405689540869020
1006,拜托,600653645331810033
1006,拜托,10054891830534894441
1006,棒,403615625910477501
1006,棒,7222794583241208177
1006,棒,7901557988568103579
1006,棒,4240413612874057355
1006,棒,15909209385660983526
1006,棒,14850667099180540420
1006,棒,12678983889236190910
1006,棒,4111608878335047907
1006,棒,6638876573567314826
1006,棒,5657176348860654592
1006,饱,973212634532637719
1006,饱,13483015638991021705
1006,饱,1044795622043772966
1006,饱,6124509966637936195
1006,饱,12470745010632735805
1006,饱,3602442259836703922
1006,饱,5896101289589660439
1006,饱,16203125809694697935
1006,饱,5768420552501580479
1006,饱,14748639080205120749
1006,保佑,17172505935682924253
1006,保佑,16766339636807133512
1006,保佑,11384396234698032692
1006,保佑,15449570073918487477
1006,保佑,8818816042420542710
1006,保佑,6589562357498878557
1006,保佑,6879773591293299896
1006,保佑,5590505551437352172
1006,保佑,7507156914285640366
1006,保佑,5759644803870032579
1006,抱,5909280050940330355
1006,抱,8783120004108495053
1006,抱,15004198211627946208
1006,抱,1180927035782172311
1006,抱,11338764073681914835
1006,抱,4563006319151316959
1006,抱,9851465493905147664
1006,抱,5451497494173996444
1006,抱,7780392023592533002
1006,抱,4579795486235333716
1006,悲伤,15389300337420099837
1006,悲伤,4570579839550298984
1006,悲伤,7089035228206693251
1006,悲伤,16685470786516830560
1006,悲伤,3782559206709355414
1006,悲伤,6148235123439096508
1006,悲伤,7838078649510131993
1006,悲伤,4321681482563994394
1006,悲伤,17226492900144406090
1006,悲伤,2799300934096911967
1006,崩溃,7272689100361142107
1006,崩溃,2349020157683153652
1006,崩溃,17311017879847960871
1006,崩溃,16396887640430206250
1006,崩溃,4645698010097374960
1006,崩溃,759704241758549331
1006,崩溃,1282065107677860248
1006,崩溃,9160025539798460265
1006,崩溃,16073091013951980394
1006,崩溃,5452555540174448554
1006,笔芯,12869909117725185897
1006,笔芯,763236286309949332
1006,笔芯,10819776424172708782
1006,笔芯,2282837017597457617
1006,笔芯,11329444655375407388
1006,笔芯,10004685680067880228
1006,笔芯,7406546812979430087
1006,笔芯,6947315683673517822
1006,笔芯,383751986071802919
1006,笔芯,11672993027337593211
1006,闭嘴,11164148620883605092
1006,闭嘴,14114583487540029737
1006,闭嘴,3386141774997305036
1006,闭嘴,2105715128610513851
1006,闭嘴,1435557113777553199
1006,闭嘴,14711710395975302799
1006,闭嘴,10862666536538722077
1006,闭嘴,10881132608511564276
1006,闭嘴,15094359797809060533
1006,闭嘴,16936442434572466209
1006,啵啵,15060984833519152650
1006,啵啵,14694680860951978377
1006,啵啵,2179300297927695369
1006,啵啵,3310802044833991157
1006,啵啵,7998035874981951137
1006,啵啵,10883107010467511340
1006,啵啵,12929041888559424336
1006,啵啵,8200370371229614474
1006,啵啵,3895402129209860708
1006,啵啵,10011824216344073755
1006,不错,9486450077369135312
1006,不错,10144770120907686498
1006,不错,14657669083344407317
1006,不错,7222794583241208177
1006,不错,18337262766779019153
1006,不错,6116348663879230081
1006,不错,6638876573567314826
1006,不错,15031264080420035760
1006,不错,7601270151826500820
1006,不错,12317805968665101134
1006,不懂,6165613551280122679
1006,不懂,8176756088585155208
1006,不懂,5452436435090303658
1006,不懂,13616311578954632229
1006,不懂,16542038456403562625
1006,不懂,3371960806124577566
1006,不懂,12633823670596270944
1006,不懂,15628762832394410735
1006,不懂,6337435390135383378
1006,不懂,13096560984383224036
1006,不好意思,788622315507624051
1006,不好意思,9202590349418910274
1006,不好意思,18257216834170453452
1006,不好意思,18346413087740762151
1006,不好意思,16795561430454078597
1006,不好意思,6237612057917569466
1006,不好意思,16172994117308831112
1006,不好意思,17279865283037926651
1006,不好意思,11358628267728863728
1006,不好意思,8449917340129137235
1006,不理解,16542038456403562625
1006,不理解,16291442704729291702
1006,不理解,17824499784755554816
1006,不理解,6165613551280122679
1006,不理解,15221365708185105353
1006,不理解,13672381823267847561
1006,不理解,3371960806124577566
1006,不理解,15628762832394410735
1006,不理解,4560665586710945062
1006,不理解,6337435390135383378
1006,不听,13742089102209986321
1006,不听,11317606173253777203
1006,不听,12331130319194713298
1006,不听,13029552514296571176
1006,不听,5447935597448648515
1006,不听,7108984241395980234
1006,不听,12716599789983637215
1006,不听,1553941741475520237
1006,不听,14936926763595483443
1006,不听,8148666722524303870
1006,擦汗,6562240851025491593
1006,擦汗,16128992188055417035
1006,擦汗,3752073698999895198
1006,擦汗,17347687852594214284
1006,擦汗,493854219396324929
1006,擦汗,4129822923042634160
1006,擦汗,5134077317761221942
1006,擦汗,15208952673446369495
1006,擦汗,6346278188321445973
1006,擦汗,8695802016786825684
1006,蹭蹭,6865274717477423284
1006,蹭蹭,5920462369947075610
1006,蹭蹭,10467522735171869912
1006,蹭蹭,491354534306930546
1006,蹭蹭,10165542359764860948
1006,蹭蹭,4591248884570300530
1006,蹭蹭,5306611553616099870
1006,蹭蹭,12074373500231829061
1006,蹭蹭,9608581777124858405
1006,蹭蹭,17834944233290510911
1006,叉腰,3588359477667236654
1006,叉腰,392358183414908213
1006,叉腰,6067007543178113144
1006,叉腰,2166843294846073774
1006,叉腰,2134752440385432229
1006,叉腰,3560945105691620626
1006,叉腰,11645781658738886751
1006,叉腰,511412002848777622
1006,叉腰,12520628427885634379
1006,叉腰,13569007843319738098
1006,馋,16633546099459750668
1006,馋,15916757304525366250
1006,馋,18251965617926352064
1006,馋,6790098567424454715
1006,馋,14991374548706987165
1006,馋,12226652372636662681
1006,馋,16498243534950035065
1006,馋,6768126645819002670
1006,馋,2025048814277851228
1006,馋,3682785086751535180
1006,沉默,14371885803703559585
1006,沉默,13814568583993827492
1006,沉默,9793059532993136276
1006,沉默,14783561553437771849
1006,沉默,10554729438890724158
1006,沉默,10357330008032531976
1006,沉默,17751358685420126982
1006,沉默,7004097109906292240
1006,沉默,17151776221842303962
1006,沉默,3669244722848391275
1006,冲,198822909955601449
1006,冲,18058610360431882863
1006,冲,16011359272291571859
1006,冲,13494238024029712766
1006,冲,13365460989222082505
1006,冲,17721885736649748397
1006,冲,17722226296018359047
1006,冲,12666704658166571545
1006,冲,9916221976514674104
1006,冲,6008349602702934342
1006,愁,12236531467129500731
1006,愁,10812992627635276406
1006,愁,12596159084223016945
1006,愁,8328488346473552329
1006,愁,11936587222798545675
1006,愁,821284415144374314
1006,愁,3781031853917772371
1006,愁,9529932773944319085
1006,愁,8754861201736752447
1006,愁,3686606004320303746
1006,出现,12826882852407358363
1006,出现,8064813579910315749
1006,出现,10882486563828060695
1006,出现,8989617009239139340
1006,出现,13911966254356244607
1006,出现,16226703499002632673
1006,出现,13616408172934931432
1006,出现,7214987839978068235
1006,出现,12234856219444742987
1006,出现,6774484936772872883
1006,打工,4066311150464127387
1006,打工,12093960838979410564
1006,打工,644900180622881172
1006,打工,17226492900144406090
1006,打工,10053194427695351259
1006,打工,4618811696218297339
1006,打工,5090949241068625443
1006,打工,947104359817587010
1006,打工,6323746804164783022
1006,打工,3238531288991961667
1006,打工人,8262480984803256168
1006,打工人,12093960838979410564
1006,打工人,17226492900144406090
1006,打工人,17195072806536734534
1006,打工人,18014228990751060649
1006,打工人,4311413800789419351
1006,打工人,9989224607030373619
1006,打工人,15785548185855882618
1006,打工人,6250014982430758860
1006,打工人,9089543003528714966
1006,打人,476217894260710553
1006,打人,13582812994425728846
1006,打人,3256318873746861059
1006,打人,15318217812645750055
1006,打人,5358286117675755300
1006,打人,12869742556068498826
1006,打人,9966251954828655834
1006,打人,8400135955902161623
1006,打人,1623451637818288290
1006,打人,16410667086520725010
1006,打死,2506929326251331753
1006,打死,11285212933272188399
1006,打死,9989546009625799441
1006,打死,15102055871306865183
1006,打死,17986228610807460092
1006,打死,12179065855291549503
1006,打死,5358286117675755300
1006,打死,16499149089996500845
1006,打死,7533010487623670035
1006,打死,3762744479571583414
1006,呆,13393378335890951349
1006,呆,13623228051053916278
1006,呆,7090750554116850586
1006,呆,10857445334828047379
1006,呆,2964889255105662940
1006,呆,9089719091920958141
1006,呆,11711763009832485679
1006,呆,11405799768061813615
1006,呆,8113774583311930749
1006,呆,7818393818630491266
1006,等,13287509381733272786
1006,等,1628826523062014460
1006,等,15812769908805866593
1006,等,13185787388514174313
1006,等,1382055722657754406
1006,等,14935168032926825717
1006,等,11196425881439602094
1006,等,18018046845393884822
1006,等,7893644931770772137
1006,等,8572612784950952802
1006,瞪,15919775386221281613
1006,瞪,3363525219284496452
1006,瞪,11935096979236398973
1006,瞪,961163390644759254
1006,瞪,14100830492860880321
1006,瞪,15283493113440810897
1006,瞪,11618807553804441691
1006,瞪,11546683351730376810
1006,瞪,8417286879501170001
1006,瞪,6547953827008293857
1006,点头,11834159441668379527
1006,点头,5864690125571483878
1006,点头,10162503263557374916
1006,点头,1920422578446597721
1006,点头,9036681322083730999
1006,点头,7359891198476083048
1006,点头,12011839565895757274
1006,点头,15669336096196200460
1006,点头,5170876914477041805
1006,点头,5439274901347025351
1006,嘟嘴,18372289337726419941
1006,嘟嘴,6549740413514111920
1006,嘟嘴,10926965510589943189
1006,嘟嘴,6226927478186744523
1006,嘟嘴,7619986962637722511
1006,嘟嘴,12901289497979698168
1006,嘟嘴,9195494747953037740
1006,嘟嘴,10931613481007641241
1006,嘟嘴,4855405003691674436
1006,嘟嘴,12894159018301628453
1006,饿,13531829091119598703
1006,饿,5813658972767879750
1006,饿,11593989492975628563
1006,饿,1441006645077898350
1006,饿,7694767532815175730
1006,饿,2984053733885663833
1006,饿,10029278393063322797
1006,饿,7158931236186833713
1006,饿,14366715614956345508
1006,饿,8041105594025260779
1006,饿了,13531829091119598703
1006,饿了,5813658972767879750
1006,饿了,11593989492975628563
1006,饿了,7719615580206204883
1006,饿了,1441006645077898350
1006,饿了,10029278393063322797
1006,饿了,16594452659379454066
1006,饿了,4884557689541854302
1006,饿了,2984053733885663833
1006,饿了,7158931236186833713
1006,嗯？,12633823670596270944
1006,嗯？,6935887901910291769
1006,嗯？,13596729338499141128
1006,嗯？,17548847729439113001
1006,嗯？,15630422762664165775
1006,嗯？,11457316103817958703
1006,嗯？,3754851235493529035
1006,嗯？,17265384288825727696
1006,嗯？,518488925579456414
1006,嗯？,16203680273631429637
1006,嗯呢,2821100629781436941
1006,嗯呢,6205713095383003027
1006,嗯呢,9711845943944326133
1006,嗯呢,3557888710481681181
1006,嗯呢,2424506109292606165
1006,嗯呢,6561653754496020379
1006,嗯呢,5817569435517871564
1006,嗯呢,15669336096196200460
1006,嗯呢,17096801531856655850
1006,嗯呢,16525022058444475497
1006,发疯,15484247864149784187
1006,发疯,1944796265052480886
1006,发疯,2350058574970021836
1006,发疯,948102152153778999
1006,发疯,14730679987029467433
1006,发疯,17311017879847960871
1006,发疯,13249509399808715552
1006,发疯,4487499911216632080
1006,发疯,759704241758549331
1006,发疯,6949043315869639086
1006,烦,6194443030623884342
1006,烦,7426007993738738988
1006,烦,12879751672243076528
1006,烦,11088890052414836632
1006,烦,6624473816980903385
1006,烦,9559531824909682233
1006,烦,17982674297764191781
1006,烦,866922961257134298
1006,烦,3800280565924847406
1006,烦,4645698010097374960
1006,烦人,12879751672243076528
1006,烦人,10821631521101606642
1006,烦人,17982674297764191781
1006,烦人,4062160933440045302
1006,烦人,12823566474972853135
1006,烦人,7905121547430750578
1006,烦人,5165901009154835806
1006,烦人,9559531824909682233
1006,烦人,6194443030623884342
1006,烦人,6624473816980903385
1006,烦躁,12879751672243076528
1006,烦躁,4645698010097374960
1006,烦躁,5165901009154835806
1006,烦躁,6624473816980903385
1006,烦躁,18163080045474340560
1006,烦躁,10821631521101606642
1006,烦躁,14659432278551703512
1006,烦躁,15304382332710243112
1006,烦躁,6194443030623884342
1006,烦躁,16755039822936052444
1006,尴尬,3830926044316518327
1006,尴尬,6346278188321445973
1006,尴尬,13959935532632411936
1006,尴尬,7435506890710407169
1006,尴尬,5134077317761221942
1006,尴尬,1564737597776180226
1006,尴尬,7657791624422741163
1006,尴尬,13695495499852991451
1006,尴尬,17279865283037926651
1006,尴尬,788622315507624051
1006,感恩,6323363972059854565
1006,感恩,15206435443091690369
1006,感恩,1981096607252787465
1006,感恩,14313927998926738490
1006,感恩,9264272619489986418
1006,感恩,4656395380475695631
1006,感恩,10004685680067880228
1006,感恩,3903948077189776435
1006,感恩,8725115715182195087
1006,感恩,17322860007069701028
1006,哥哥,17670135853359681466
1006,哥哥,17105965742621878612
1006,哥哥,5472004812812252642
1006,哥哥,6666756469793272756
1006,哥哥,13745683360363445172
1006,哥哥,7701682773881263707
1006,哥哥,103782109074410041
1006,哥哥,8808878106876392105
1006,哥哥,9932310593165372948
1006,哥哥,14321102424321844566
1006,给钱,6629443963196941711
1006,给钱,18314029785706638992
1006,给钱,263360425943443398
1006,给钱,750960842306058803
1006,给钱,13050719741161341752
1006,给钱,5681593352425606392
1006,给钱,17790920245184176705
1006,给钱,17092224929212607601
1006,给钱,15241085410735798100
1006,给钱,5286990180419791737
1006,给我,13050719741161341752
1006,给我,17145514419061986737
1006,给我,1202934307074490642
1006,给我,1554858114964126584
1006,给我,17790920245184176705
1006,给我,15264357177789582918
1006,给我,808782414748725465
1006,给我,5681593352425606392
1006,给我,8488999162763975610
1006,给我,13877827051228568695
1006,乖巧,14118150021303469031
1006,乖巧,8881145796232940600
1006,乖巧,7149050023394144704
1006,乖巧,5664869935493242968
1006,乖巧,16792110957482002941
1006,乖巧,14960003188881184737
1006,乖巧,13284478257444868123
1006,乖巧,9945657186417014688
1006,乖巧,12631551608225474016
1006,乖巧,18140113778331309813
1006,哈哈哈哈,15537039821809306059
1006,哈哈哈哈,12527492701010200684
1006,哈哈哈哈,15328769578147365170
1006,哈哈哈哈,12155227776559446655
1006,哈哈哈哈,1744473537386813111
1006,哈哈哈哈,14424915154939909282
1006,哈哈哈哈,17578338614026130158
1006,哈哈哈哈,14174940289998844953
1006,哈哈哈哈,17029304365006585481
1006,哈哈哈哈,1498501374035329301
1006,行,5623825769310760494
1006,行,5906405909919968925
1006,行,13712974432112518030
1006,行,12758835756232209307
1006,行,3313614489892614993
1006,行,9645947401557100413
1006,行,925761455549244067
1006,行,5584994429714440652
1006,行,7862727809609883765
1006,行,15385123393524165306
1006,行吧,15989751815742830106
1006,行吧,13065067330204071027
1006,行吧,10124782976364366790
1006,行吧,12758835756232209307
1006,行吧,4561981091875679000
1006,行吧,13673026881076331168
1006,行吧,16012426228810979453
1006,行吧,1865287992158736501
1006,行吧,11244253268839756405
1006,行吧,17906600676537818980
1006,好吃,16633546099459750668
1006,好吃,5838945908770277472
1006,好吃,845780665922759913
1006,好吃,977467441836990710
1006,好吃,6370808640120417935
1006,好吃,15379496869576545061
1006,好吃,6790098567424454715
1006,好吃,15559200076732713475
1006,好吃,16368512626957365873
1006,好吃,2025048814277851228
1006,好滴,5414764494758239402
1006,好滴,1672421099351730881
1006,好滴,10713458498055578710
1006,好滴,5403472311172189822
1006,好滴,17693841014656925576
1006,好滴,4070679688290356436
1006,好滴,7064984121507712933
1006,好滴,9042267543189046780
1006,好滴,14085612728635703371
1006,好滴,17054233538683074640
1006,好饿,14138016318940168334
1006,好饿,5813658972767879750
1006,好饿,1679069435938373170
1006,好饿,10306112592690263536
1006,好饿,4884557689541854302
1006,好饿,11254565958911695967
1006,好饿,9061115479337438536
1006,好饿,2984053733885663833
1006,好饿,8041105594025260779
1006,好饿,11655043839539316437
1006,好困,15584913008807246023
1006,好困,11545535033618306396
1006,好困,18420597283580100229
1006,好困,8923093101204448817
1006,好困,8804071435198287250
1006,好困,17084778128994722479
1006,好困,16299926793265657643
1006,好困,17298440735503348220
1006,好困,14007472497162733195
1006,好困,5091634239414049904
1006,好累,12236531467129500731
1006,好累,17479994892994204151
1006,好累,18129048003280519248
1006,好累,3493555698406892117
1006,好累,9963265717329679766
1006,好累,12817112080058737672
1006,好累,10416418322980870889
1006,好累,15638191688208587891
1006,好累,6126842530694392048
1006,好累,1096920553467551443
1006,好耶,8327190950419361189
1006,好耶,14027731290610272565
1006,好耶,12698070845473770371
1006,好耶,14728892537270916361
1006,好耶,5954068754494944926
1006,好耶,7601270151826500820
1006,好耶,14839433911170355787
1006,好耶,8455972188143544994
1006,好耶,2339763731980137837
1006,好耶,578727455131079504
1006,呵,2791185567506211582
1006,呵,5062640898337919241
1006,呵,2352526290422193368
1006,呵,8523811793513737739
1006,呵,5521667627123131825
1006,呵,15291699436857582009
1006,呵,2003297598248608974
1006,呵,6389807057200337853
1006,呵,8550067242839483285
1006,呵,11473388604290665673
1006,激动,3418951164583790006
1006,激动,10466878176691678058
